Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
48042,Strike Gunner: S.T.G,SNES,1992,Shooter,NTVIC  ,Athena  ,,,,,,,
48043,Strike Point: The Hex Missions,PC,1996,Simulation,Project Two Interactive  ,"MotiveTime, Ltd.  ",,,,,,,
48044,Strike Suit Zero,PS4,2014,Misc,Born Ready Games  ,Unknown  ,,,,,,,
48045,Strike Suit Zero,XOne,2014,Misc,Born Ready Games  ,Unknown  ,,,,,,,
48046,Strike Suit Zero,Linux,2013,Misc,Born Ready Games  ,Unknown  ,,,,,,,
48047,Strike Suit Zero,OSX,2013,Misc,Born Ready Games  ,Unknown  ,,,,,,,
48048,Strike Suit Zero,PC,2013,Action,Born Ready Games  ,Born Ready Games Ltd.  ,,,,,,,
48049,Strike Vector,PC,2014,Misc,Ragequit Corporation  ,Unknown  ,,,,,,,
48050,StrikeForce-Psi,XBL,2009,Platform,Microsoft  ,Starlit Sky Games  ,,,,,,,
48051,Striker,GG,1994,Sports,Sega  ,Rage Software  ,,,,,,,
48052,Striker '96,SAT,1996,Sports,Acclaim Entertainment  ,Rage Software  ,,,,,,,
48053,Striker '96,PC,1996,Sports,Acclaim Entertainment  ,Rage Software  ,,,,,,,
48054,Striker Pro 2000,DC,2000,Sports,Atari  ,Rage Software  ,6.8,,,,,,
48055,Striker: World Cup Special,3DO,1995,Sports,Panasonic Interactive Media  ,Rage Software  ,,,,,,,
48056,Strikers 1945 Plus,PSN,2009,Shooter,PM Studios  ,Psikyo / X-Nauts  ,,,,,,,
48057,Strip Fighter II,PCE,1993,Fighting,Unknown  ,Games Express  ,,,,,,,
48058,Strip Poker II: A Sizzling Game of Chance,PC,1988,Misc,Artworx Software Company  ,"Artworx Software Co, Inc.  ",,,,,,,
48059,Strip Poker: A Sizzling Game of Chance,PC,1985,Misc,Artworx Software Company  ,"Artworx Software Co, Inc.  ",,,,,,,
48060,Strong Bad's Cool Game for Attractive People,PSN,2011,Adventure,Telltale Games  ,Telltale Games  ,,,,,,,
48061,Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,WW,2008,Adventure,Telltale Games  ,Telltale Games  ,4.0,,,,,,
48062,Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,PC,2008,Adventure,Telltale Games  ,Telltale Games  ,4.0,,,,,,
48063,Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,PSN,2010,Adventure,Telltale Games  ,Telltale Games  ,,,,,,,
48064,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,WW,2008,Adventure,Telltale Games  ,Telltale Games  ,8.2,,,,,,
48065,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,PC,2008,Adventure,Telltale Games  ,Telltale Games  ,8.2,,,,,,
48066,Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,WW,2008,Adventure,Telltale Games  ,Telltale Games  ,,,,,,,
48067,Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,PC,2008,Adventure,Telltale Games  ,Telltale Games  ,,,,,,,
48068,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,WW,2008,Adventure,Nintendo  ,Telltale Games  ,8.7,,,,,,
48069,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,PC,2008,Adventure,Telltale Games  ,Telltale Games  ,8.7,,,,,,
48070,Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,WW,2008,Adventure,Telltale Games  ,Telltale Games  ,8.5,,,,,,
48071,Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,PC,2008,Adventure,Telltale Games  ,Telltale Games  ,8.5,,,,,,
48072,Stronghold,2600,1983,Shooter,"CommaVid, Inc.  ","CommaVid, Inc.  ",,,,,,,
48073,Stronghold Warchest,PC,2003,Strategy,Take-Two Interactive  ,FireFly Studios  ,,,,,,,
48074,Stuart Little 2,PS,2002,Platform,Sony Computer Entertainment  ,Magenta Software  ,,,,,,,
48075,Stuart Little 2,PC,2002,Platform,Infogrames  ,Hyperspace Cowgirls  ,,,,,,,
48076,Stuart Little: The Journey Home,GB,2001,Action,Activision  ,Tiertex Design Studios  ,,,,,,,
48077,Stubbs the Zombie in Rebel Without a Pulse,XBL,2008,Action,Aspyr  ,Wideload Games Inc.  ,,,,,,,
48078,Stubbs the Zombie in Rebel Without a Pulse,PC,2005,Action,Aspyr  ,Wideload Games  ,,,,,,,
48079,Students of the Round,PSP,2010,Misc,Experience Inc.  ,Unknown  ,,,,,,,
48080,Students of the Round,PC,2010,Misc,Experience Inc.  ,Unknown  ,,,,,,,
48081,Students of the Round,X360,2010,Misc,Experience Inc.  ,Unknown  ,,,,,,,
48082,Stunt Cars,WW,2009,Racing,Icon Games  ,Icon Games  ,,,,,,,
48083,Stunt Cars 2,WW,N/A,Racing,Unknown  ,Icon Games  ,,,,,,,
48084,Stunt GP,DC,2001,Racing,Atari  ,Team17 Software  ,,,,,,,
48085,Stunt GP,PC,2001,Racing,Virgin Interactive  ,Team17 Software  ,,,,,,,
48086,Stunt Guy 2.0,And,2014,Misc,Unknown  ,Unknown  ,,,,,,,
48087,Stunt Racer 64,N64,2000,Sports,Midway Games  ,Boss Game Studios  ,7.0,,,,,,
48088,Stunt Track Racer,PC,1989,Racing,Unknown  ,MicroStyle  ,,,,,,,
48089,Stuntcar Extreme,GIZ,N/A,Racing,Unknown  ,Fathammer  ,,,,,,,
48090,Stuntman,2600,1983,Action,Panda Entertainment  ,Panda Entertainment  ,,,,,,,
48091,Stuntman: Ignition,XBL,2010,Racing,THQ  ,Paradigm Entertainment  ,,,,,,,
48092,Stupid Invaders,DC,2001,Adventure,Ubisoft  ,Xilam  ,7.1,,,,,,
48093,Stupid Invaders,PC,2001,Adventure,Ubisoft  ,Xilam  ,,,,,,,
48094,Sturmwind,DC,2011,Shooter,RedSpot Games  ,Duranik  ,,,,,,,
48095,Style Book: Fushigi Boshi no Futago Hime Gyu!,DS,2006,Misc,Bandai  ,Bandai  ,,,,,,,
48096,Su Doku Classic,PC,2011,Action,Unknown  ,Unknown  ,,,,,,,
48097,Su-27 Flanker,PC,1996,Simulation,SSI  ,Flying Legends  ,,,,,,,
48098,Sub Scan,2600,1982,Action,Sega  ,Sega  ,,,,,,,
48099,Sub-Terrania,GEN,1993,Shooter,Sega  ,Zyrinx  ,,,,,,,
48100,Subete Gatsugun Agaru Kimochi Chiyosa! Kotobashi-ru,DSiW,2010,Misc,Namco Bandai  ,Namco Bandai Games  ,,,,,,,
48101,Subject 9,OSX,2013,Misc,Unknown  ,Unknown  ,,,,,,,
48102,Subject 9,PC,2013,Misc,Unknown  ,Unknown  ,,,,,,,
48103,Submarine Attack,MS,N/A,Shooter,Unknown  ,Sega  ,,,,,,,
48104,Submarine Commander,2600,1982,Action,Sears   ,Sears  ,,,,,,,
48105,Subterranea,2600,1983,Action,Imagic  ,Imagic  ,,,,,,,
48106,Subwar 2050,PC,1994,Simulation,Microprose  ,Particle Systems Ltd.  ,,,,,,,
48107,Subway Surfers,And,2012,Misc,Kiloo Games  ,Unknown  ,,,,,,,
48108,Successfully Learning English: Year 2,DSiW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48109,Successfully Learning English: Year 3,DSiW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48110,Successfully Learning English: Year 4,DSiW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48111,Successfully Learning English: Year 5,DSiW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48112,Successfully Learning German Year 4,DSiW,N/A,Misc,Unknown  ,Tivola Publishing GmbH  ,,,,,,,
48113,Successfully Learning German: Year 2,DSiW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48114,Successfully Learning German: Year 2,WW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48115,Successfully Learning German: Year 3,DSiW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48116,Successfully Learning German: Year 3,WW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48117,"Successfully Learning: Mathematics, Year 2",WW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48118,"Successfully Learning: Mathematics, Year 3",WW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48119,"Successfully Learning: Mathematics, Year 4",WW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48120,"Successfully Learning: Mathematics, Year 5",WW,2011,Misc,Tivola  ,Tivola Interactive Media  ,,,,,,,
48121,Suchie-Pai Adventure: Doki Doki Nightmare,PS,1998,Adventure,Jaleco  ,Jaleco  ,,,,,,,
48122,Sudden Strike II,PC,2002,Strategy,CDV Software Entertainment  ,Fireglow Games  ,,,,,,,
48123,Sudden Strike III: Arms for Victory,PC,2007,Strategy,Kalypso Media  ,Fireglow Games  ,,,,,,,
48124,Sudeki,PC,2005,Role-Playing,Zoo Digital Publishing  ,Climax Group  ,,,,,,,
48125,SUDOKU,DSiW,2009,Misc,Electronic Arts  ,Electronic Arts  ,,,,,,,
48126,Sudoku,PSN,2009,Puzzle,Electronic Arts  ,Electronic Arts  ,,,,,,,
48127,Sudoku 4Pockets,DSiW,2010,Puzzle,4Pockets.com  ,4Pockets.com  ,,,,,,,
48128,Sudoku Ball 3DS,3DS,N/A,Puzzle,Unknown  ,WhiteBear Studios  ,,,,,,,
48129,Sudoku Ball Detective,PC,2009,Puzzle,Playlogic Game Factory  ,WhiteBear Studios  ,,,,,,,
48130,Sudoku Challenge!,WW,2008,Puzzle,Digital Leisure Inc.  ,Digital Leisure Inc.  ,,,,,,,
48131,Sudoku Challenge!,DSiW,2009,Puzzle,Digital Leisure Inc.  ,Digital Leisure Inc.  ,,,,,,,
48132,Sudoku DS: Nikoli no Sudoku Ketteiban,DS,2008,Puzzle,Hudson Soft  ,Hudson Soft  ,,,,,,,
48133,Sudoku for Kids,DS,N/A,Puzzle,Unknown  ,Gameinvest  ,,,,,,,
48134,Sudoku for Kids,PC,N/A,Puzzle,Unknown  ,Seed Studios  ,,,,,,,
48135,Sudoku Master,DSiW,2009,Puzzle,Hudson Entertainment  ,Hudson Soft  ,,,,,,,
48136,SUDOKU Sensei,DSiW,2009,Puzzle,Hudson Soft  ,Hudson Soft  ,,,,,,,
48137,Sudoku Student,DSiW,2009,Puzzle,Hudson Entertainment  ,Hudson Soft  ,,,,,,,
48138,Sudoku X,XBL,2009,Puzzle,Microsoft  ,MageStick X  ,,,,,,,
48139,Sugar Bunnies DS: Yume no Sweets Koubou,DS,2007,Simulation,Takara Tomy   ,Takara Tomy  ,,,,,,,
48140,Sugar Bunnies Wii: Yokoso Bunnies Field e,WW,2009,Simulation,Takara Tomy   ,Takara Tomy  ,,,,,,,
48141,Sugar Sugar Rune: Heart Ga Ippai! Moegi Gakuen,GBA,2005,Action,Bandai  ,Bandai  ,,,,,,,
48142,Sugar Sugar Rune: Koimo Osharemo Pick-Up,PS2,2005,Action,Bandai  ,Bandai  ,,,,,,,
48143,Sugoro Quest: Dice no Senshi Tachi,NES,1991,Misc,Technos Japan Corporation  ,Technos Japan Corporation  ,,,,,,,
48144,Sugoro Quest: Dice no Senshi Tachi,VC,N/A,Misc,Arc System Works  ,Arc System Works  ,,,,,,,
48145,SUGURI,PC,2014,Action,Rockin' Android  ,Rockin' Android  ,,,,,,,
48146,Suicide Mission,2600,1983,Action,Unknown  ,Starpath Corp.  ,,,,,,,
48147,Suigetsu,PC,2002,Adventure,F&C  ,F&C  ,,,,,,,
48148,Suigetsu Mayoi-Gokoro,DC,2004,Adventure,KID  ,KID Corporation  ,,,,,,,
48149,Suigetsu Mayoi-Gokoro,PS2,2004,Adventure,KID  ,KID Corporation  ,,,,,,,
48150,Suika,DC,2002,Adventure,Princess Soft  ,Princess Soft  ,,,,,,,
48151,Suika A.S+,PC,2009,Adventure,MangaGamer  ,Circus  ,,,,,,,
48152,Suika A.S+ Eternal Name,PS2,2007,Adventure,Sweets  ,Circus  ,,,,,,,
48153,Suiko Enbu: Fuuun Saiki,SAT,1996,Fighting,Data East  ,Data East  ,,,,,,,
48154,Suiko Enbu: Outlaws of the Lost Dynasty,PS,1996,Fighting,Data East  ,Data East  ,,,,,,,
48155,Suikoden,PSN,2008,Role-Playing,Konami  ,Konami  ,,,,,,,
48156,Suikoden II,PC,N/A,Role-Playing,Unknown  ,Konami  ,,,,,,,
48157,Suikoden Tendou 108 Sei,SAT,1997,Strategy,KOEI  ,Koei  ,,,,,,,
48158,Suikoden Tendou 108 Sei,PS,1998,Strategy,KOEI  ,Koei  ,,,,,,,
48159,Suikoden: Tenmei no Chikai,SAT,1996,Strategy,KOEI  ,Koei  ,,,,,,,
48160,Suikoden: Tenmei no Chikai,PS,1996,Strategy,KOEI  ,Koei  ,,,,,,,
48161,Sukeban Deka II: Keiji Shoujo Tetsu Kamen Densetsu,MS,1987,Adventure,Sega  ,Sega  ,,,,,,,
48162,Sukeban Deka III,NES,1988,Role-Playing,Toei Animation  ,Shouei  ,,,,,,,
48163,Sukeban Shachou Rena Wii,Wii,2009,Action,Jorudan  ,Jorudan  ,,,,,,,
48164,Suki Desu Suzuki-kun!! 4-nin no Suzuki-kun,DS,2010,Adventure,Idea Factory  ,Idea Factory  ,,,,,,,
48165,Sukusuku Native Eigoki Calendar,DSiW,2010,Misc,IE Institute  ,IE Institute  ,,,,,,,
48166,Sum Fighter,XBL,2011,Puzzle,Microsoft  ,MDCopp  ,,,,,,,
48167,Sumeragi Ryouko no Bitch na 1 nichi,PC,2011,Misc,Unknown  ,CodePink  ,,,,,,,
48168,Summer Athletics 2009,PC,2009,Sports,DTP Entertainment  ,49Games  ,,,,,,,
48169,Summer Camp Showdown,Wii,N/A,Action,Unknown  ,Digital Embryo  ,,,,,,,
48170,Summer Games,7800,1987,Sports,Atari  ,Atari  ,,,,,,,
48171,Summer Games,2600,1987,Sports,Epyx  ,Epyx  ,,,,,,,
48172,Summer Games,MS,1988,Sports,Sega  ,Epyx  ,,,,,,,
48173,Summer Games 3D,And,2011,Misc,Tangram3D  ,Unknown  ,,,,,,,
48174,Summer Games II,VC,2009,Sports,Commodore  ,Epyx  ,,,,,,,
48175,SummerVacation,XBL,2009,Puzzle,Microsoft  ,DK Alpla  ,,,,,,,
48176,SUMMON MASTERS,And,2014,Misc,BiCore  ,Unknown  ,,,,,,,
48177,Summon Night,PS,2000,Role-Playing,Banpresto  ,Flight-Plan  ,,,,,,,
48178,Summon Night 2,PS,2001,Role-Playing,Banpresto  ,Flight-Plan  ,,,,,,,
48179,Summon Night: Swordcraft Story 2,GBA,2006,Role-Playing,Atlus  ,Flight-Plan  ,,,,,,,
48180,Summoner War,3DS,2011,Action,Zoo Games  ,Zoo Games  ,,,,,,,
48181,Sumo,XBL,2009,Shooter,Microsoft  ,PaulCunningham  ,,,,,,,
48182,Sumo Fighter,GB,1993,Action,DTMC  ,KID  ,,,,,,,
48183,Sumo Squash!,XBL,2011,Platform,Microsoft  ,F4T C4T  ,,,,,,,
48184,SunAge,PC,2007,Strategy,GamersGate  ,Vertex 4  ,,,,,,,
48185,Sunday Funday: The Ride,NES,1995,Platform,Wisdom Tree  ,Wisdom Tree  ,,,,,,,
48186,Sunless Sea,OSX,2015,Adventure,Failbetter Games  ,Failbetter Games  ,,,,,,,
48187,Sunless Sea,PC,2015,Adventure,Failbetter Games  ,Failbetter Games  ,,,,,,,
48188,Sunrider: First Arrival,PC,2014,Adventure,Sekai Project  ,Love in Space  ,,,,,,,
48189,Sunrise Eiyuutan,DC,1999,Role-Playing,Sunrise Interactive  ,Atelier-Sai  ,4.6,,,,,,
48190,Sunrise Eiyuutan 2,PS2,2001,Role-Playing,Sunrise Interactive  ,Atelier-Sai  ,,,,,,,
48191,Sunrise Eiyuutan 3,PS2,2006,Role-Playing,Sunrise Interactive  ,ITL  ,,,,,,,
48192,Sunrise World War,PS2,2003,Role-Playing,Sunrise Interactive  ,Atelier-Sai  ,,,,,,,
48193,Sunset,Linux,2015,Adventure,Tale of Tales  ,Tale of Tales  ,,,,,,,
48194,Sunset,OSX,2015,Adventure,Tale of Tales  ,Tale of Tales  ,,,,,,,
48195,Sunset,PC,2015,Adventure,Tale of Tales  ,Tale of Tales  ,,,,,,,
48196,Sunset Riders,SNES,1993,Shooter,Konami  ,Konami  ,,,,,,,
48197,Sunset Riders,GEN,1993,Shooter,Konami  ,Konami  ,,,,,,,
48198,Sunsoft Grand Prix,GB,1992,Racing,Sunsoft  ,ASK  ,,,,,,,
48199,Supaplex,PC,N/A,Strategy,Unknown  ,Think!Ware Development  ,,,,,,,
48200,Super 1 Karting,GB,2001,Racing,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,,,,,,,
48201,Super 3D Noah's Ark,PC,1996,Shooter,Webzen  ,Wisdom Tree  ,,,,,,,
48202,Super Action Pack,2600,1988,Misc,Activision  ,Activision  ,,,,,,,
48203,Super Adventure Island,VC,2011,Platform,Hudson Soft  ,Produce!  ,,,,,,,
48204,Super Adventure Island II,SNES,1994,Platform,Hudson Soft  ,Hudson Soft  ,,,,,,,
48205,Super Adventure Island II,VC,2011,Platform,Hudson Soft  ,Hudson Soft  ,8.0,,,,,,
48206,Super Adventure RockMan,PS,1998,Adventure,Capcom  ,Capcom  ,,,,,,,
48207,Super Adventure RockMan,SAT,1998,Adventure,Capcom  ,Capcom  ,,,,,,,
48208,Super Air Zonk: Rockabilly Paradise,PCE,1993,Shooter,Hudson Soft  ,Dual  ,,,,,,,
48209,Super Air Zonk: Rockabilly Paradise,VC,2007,Shooter,Hudson Soft  ,Dual  ,,,,,,,
48210,Super Alfred Chicken,SNES,1994,Action,Mindscape  ,Twilight Games  ,,,,,,,
48211,Super Asteroids & Missile Command,Lynx,1994,Shooter,Atari  ,Atari  ,,,,,,,
48212,Super B-Daman Battle Phoenix 64,N64,1998,Misc,Hudson Soft  ,Takara  ,,,,,,,
48213,Super B-Daman: Fighting Phoenix,GB,1997,Fighting,Hudson Soft  ,Takara  ,,,,,,,
48214,Super Back to the Future Part II,SNES,1993,Platform,Toshiba EMI   ,Daft  ,,,,,,,
48215,Super Baseball 2020,NG,1991,Sports,SNK  ,Pallas  ,,,,,,,
48216,Super Baseball 2020,GEN,1994,Sports,Electronic Arts  ,Pallas  ,,,,,,,
48217,Super Bases Loaded,SNES,1991,Sports,Jaleco  ,Jaleco Entertainment  ,,,,,,,
48218,Super Bases Loaded 2,SNES,1994,Sports,Jaleco  ,Jaleco Entertainment  ,,,,,,,
48219,Super Bases Loaded 3: License to Steal,SNES,1995,Sports,Jaleco  ,Jaleco Entertainment  ,,,,,,,
48220,Super Battleship,GEN,1993,Strategy,Mindscape  ,Synergistic Software  ,,,,,,,
48221,Super Battleship,SNES,1993,Strategy,Mindscape  ,Synergistic Software  ,,,,,,,
48222,Super Battletank,GG,1992,Simulation,Majesco  ,Imagineering Inc.  ,,,,,,,
48223,Super Battletank,GB,1994,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,,,,,
48224,Super Battletank,SNES,N/A,Simulation,Unknown  ,Imagineering  ,,,,,,,
48225,Super Battletank 2,SNES,1994,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,,,,,
48226,Super BikkuriMan,SNES,1993,Fighting,Bec  ,Tom Create  ,,,,,,,
48227,Super BikkuriMan: Densetsu no Sekiban,GB,1992,Action,Yutaka  ,Yutaka  ,,,,,,,
48228,Super Black Bass,GB,1998,Sports,Hot-B  ,Starfish  ,,,,,,,
48229,Super Black Bass,SNES,1993,Sports,Hot-B  ,Starfish  ,,,,,,,
48230,Super Black Bass 3D,3DS,2013,Misc,Rising Star Games  ,Unknown  ,,,,,,,
48231,Super Black Bass Pocket 2,GB,1997,Sports,Starfish  ,"Hot-B Co., Ltd.  ",,,,,,,
48232,Super Black Bass: Real Fight,GB,1999,Sports,Starfish  ,Hot-B  ,,,,,,,
48233,Super Bomberman: Panic Bomber W,SNES,1995,Puzzle,Hudson Soft  ,Raizing  ,,,,,,,
48234,Super Bombliss,SNES,1995,Puzzle,Bullet Proof Software  ,TOSE  ,,,,,,,
48235,Super Bombliss DX,GB,1999,Puzzle,Bullet Proof Software  ,Bullet Proof Software  ,,,,,,,
48236,Super Bonk,SNES,1994,Platform,Hudson Soft  ,Hudson Soft  ,,,,,,,
48237,Super Bonk,VC,2011,Platform,Hudson Soft  ,Hudson Soft  ,,,,,,,
48238,Super Bowling,SNES,1992,Sports,Technos Japan Corporation  ,Athena  ,,,,,,,
48239,Super Breakout,5200,1982,Puzzle,Atari  ,Atari  ,,,,,,,
48240,Super Breakout,GB,1998,Puzzle,Majesco  ,Morning Star Multimedia  ,,,,,,,
48241,Super Bubble Pop,PS,2002,Puzzle,Jaleco  ,Runecraft  ,4.6,,,,,,
48242,Super Bubble Pop,PC,2002,Puzzle,RealNetworks   ,eGames  ,,,,,,,
48243,Super Bubsy,PC,1995,Platform,Accolade  ,ATI Technologies  ,,,,,,,
48244,Super Burnout,AJ,1995,Racing,Atari  ,Shen Studios  ,,,,,,,
48245,Super Bust-A-Move,PC,2001,Puzzle,EON Digital Entertainment  ,Taito Corporation  ,,,,,,,
48246,Super Bust-A-Move 2,PS2,2002,Puzzle,Ubisoft  ,Taito Corporation  ,,,,,,,
48247,Super Buster Bros.,SNES,1992,Action,Capcom  ,Capcom / Mitchell Corporation  ,,,,,,,
48248,Super C,NES,1990,Shooter,Konami  ,Konami  ,,,,,,,
48249,Super C,VC,2007,Shooter,Konami  ,Konami  ,,,,,,,
48250,Super Caesars Palace,SNES,1993,Misc,Virgin Interactive  ,Illusions Gaming Company  ,,,,,,,
48251,Super Casino Special,SAT,1997,Simulation,Coconuts Japan   ,Coconuts Japan  ,,,,,,,
48252,Super Castlevania IV,VC,2006,Platform,Konami  ,Konami  ,8.0,,,,,,
48253,Super Challenge Baseball,2600,1982,Sports,Mattel Interactive  ,Mattel  ,,,,,,,
48254,Super Challenge Football,2600,1982,Sports,Mattel Interactive  ,Mattel  ,,,,,,,
48255,Super Chase H.Q.,SNES,1993,Racing,Taito  ,Taito Corporation  ,,,,,,,
48256,Super Chase H.Q.,GB,1993,Racing,Taito  ,Taito Corporation  ,,,,,,,
48257,Super Chinese Fighter,SNES,1995,Fighting,Culture Brain  ,Culture Brain  ,,,,,,,
48258,Super Chinese Fighter EX,GB,1999,Fighting,Culture Brain  ,Culture Brain  ,,,,,,,
48259,Super Chinese Fighter GB,GB,1996,Fighting,Culture Brain  ,Culture Brain  ,,,,,,,
48260,Super Chinese I+II Advance,GBA,2004,Action,Culture Brain  ,Culture Brain  ,,,,,,,
48261,Super Chinese World 2: Uchuu Ichibuto Daikai,SNES,1993,Role-Playing,Culture Brain  ,Culture Brain  ,,,,,,,
48262,Super Cobra,2600,1983,Action,Parker Bros.  ,Parker Bros  ,,,,,,,
48263,Super Cobra,5200,1983,Action,Parker Bros.  ,Parker Bros  ,,,,,,,
48264,Super Collapse!,PC,2001,Puzzle,GameHouse   ,GameHouse  ,,,,,,,
48265,Super Collapse! 3,PSP,2007,Puzzle,Mumbo Jumbo  ,Mac Play  ,,,,,,,
48266,Super Collapse! 3,PSN,2009,Puzzle,Mumbo Jumbo  ,Mac Play  ,,,,,,,
48267,Super Columns,GG,1995,Puzzle,Sega  ,Sega  ,,,,,,,
48268,Super Comboman,PC,2017,Action,Flashman Games  ,Interabang Entertainment  ,,,,,,,
48269,Super Comboman,OSX,2017,Action,Flashman Games  ,Interabang Entertainment  ,,,,,,,
48270,Super Conflict: The Mideast,SNES,1993,Strategy,Victory Lap Games  ,Manley & Associates  ,,,,,,,
48271,Super Contra,XBL,2007,Shooter,Konami  ,Digital Eclipse  ,,,,,,,
